loan_amount,equipment_age,down_payment_percent,ltv,borrower_income,credit_score,trade_in_present,equipment_type,borrower_state,naics_code,risk_flag_count,missing_serial_indicator,equipment_age_variance,approval,risk_score,optimal_down_payment_percent,optimal_term_months
110934.36,4.666666666666667,0.25345305976690025,0.7512746328730815,40000.0,648.5879810861718,0.0,Combine,MN,4238,2.0,0.0,4.222222222222222,1,49.198483249352066,0.40505609326819614,75
267737.7,6.5,0.24578685822938798,1.2301850420556217,129898.15,613.825928327084,0.0,Harvester,ND,1119,2.0,0.0,0.25,0,62.36101721653667,0.37106482379631467,83
146520.79,8.0,0.17712763571953818,0.6148914822754566,40000.0,725.6984034307391,0.0,Harvester,MO,3331,1.0,0.0,0.0,1,35.42933805495024,0.35626895960963767,73
175601.73,4.333333333333333,0.0712872834698339,0.599791128615505,118619.37,798.9659999277831,0.0,Tractor,OK,1119,1.0,0.0,6.888888888888888,1,31.900697121909086,0.25748588922601573,62
131133.76,7.666666666666667,0.22698739981270105,0.8460747861327585,40000.0,728.7517029381653,1.0,Sprayer,KS,3331,3.0,1.0,36.22222222222222,0,60.95183560968688,0.32508372859332724,84
156063.82,15.0,0.2310573373672877,1.0505661221346172,144061.94,655.1518763168218,0.0,Harvester,NE,1112,2.0,0.0,0.0,0,38.83898144697562,0.4033793744733365,71
259726.35,4.666666666666667,0.28915833351963494,1.0717683586136755,59854.58,766.2260919459998,0.0,Loader,OK,1151,2.0,0.0,6.222222222222222,0,51.35715498453803,0.4364440235505589,65
171222.06,15.0,0.17448845749717795,0.6544019987761068,40575.77,731.1317144806245,0.0,Harvester,NE,4238,2.0,0.0,0.0,1,50.22296049238546,0.324042536512407,72
142628.39,2.0,0.05660331423014614,0.646634980946543,40000.0,652.6954557914653,0.0,Tillage,IL,1112,2.0,0.0,0.0,0,58.00203207542538,0.19059925007929537,69
220882.1,15.0,0.2383237425387038,0.7416853717319741,76409.17,629.674092265017,1.0,Sprayer,OH,1113,3.0,0.0,0.0,0,55.181991634735596,0.3479597592692326,71
251133.04,17.0,0.25096386663779163,1.0650096859178133,63792.95,695.4805171774095,0.0,Sprayer,MO,1113,2.0,0.0,0.0,0,57.54383686426126,0.3858761929092691,83
197784.98,9.666666666666666,0.18677577280006402,0.919139274754587,112784.52,683.7122807597389,0.0,Combine,MO,1112,1.0,0.0,10.888888888888888,1,36.515213260231945,0.3637453462796001,79
188921.34,17.0,0.18032474392022188,0.8409083209604618,161640.01,691.1718606795815,0.0,Tractor,ND,1113,1.0,0.0,0.0,1,33.04665376661354,0.36423143638699484,69
235362.1,10.0,0.11580369666523596,1.171925247095587,112165.49,759.6966933617551,0.0,Tractor,NE,1112,2.0,0.0,16.0,0,48.17410139060155,0.2694554938840329,80
143059.78,11.0,0.21574083098375002,0.8764079839842125,79647.13,752.7495615124737,0.0,Tillage,IA,1113,1.0,0.0,0.0,1,44.15109342945445,0.3774386441248411,81
89837.26,6.0,0.3177517125533458,1.021048916973514,149651.49,699.2208305599686,0.0,Tractor,IN,4238,1.0,0.0,8.666666666666666,1,46.12946325508801,0.47549278604316975,70
325240.31,10.0,0.34447847333293735,1.0758388780549188,130941.3,776.3637980486528,0.0,Sprayer,WI,1121,2.0,1.0,1.0,1,49.89976955031427,0.4946789342323088,61
210065.31,11.0,0.2387785757505036,0.8402890593950102,108581.48,729.4350239093579,0.0,Sprayer,IA,1151,1.0,0.0,18.666666666666668,1,29.967312518580126,0.42884395071334336,68
178418.69,6.0,0.18651805596277402,0.7925997190547768,112582.25,655.0595862574173,0.0,Loader,IL,1111,0.0,0.0,0.0,0,26.30879930093662,0.38390045736090084,76
318128.1,17.0,0.1845865584296599,1.1338752343509408,144599.84,706.5125210384201,0.0,Sprayer,IN,3331,2.0,0.0,0.0,0,53.246240549512116,0.32809407733063567,83
55018.77,3.0,0.06399079496041116,0.7450810154862546,147475.58,686.9271978566856,0.0,Combine,IL,1111,2.0,1.0,9.0,0,43.26869167489768,0.2274534116106158,66
194444.96,13.666666666666666,0.1750061523115344,0.8204440476752004,172509.75,650.4310443915708,0.0,Harvester,WI,1119,1.0,0.0,11.555555555555555,1,23.494467733542972,0.37801721684444844,73
109179.76,8.5,0.24943983098935935,0.7010196804708785,143891.99,695.6241162806078,0.0,Tractor,KS,4238,1.0,1.0,0.25,1,42.62102592729292,0.4141977791347735,71
238885.91,1.0,0.21866260714969532,0.7607773980376187,56334.75,726.6483917657679,1.0,Planter,IA,3331,3.0,1.0,0.0,0,50.801171597810495,0.3370602639540743,68
128784.38,4.0,0.4202660649794001,0.68467747393759,98237.88,611.4717057611115,0.0,Combine,WI,1113,1.0,0.0,0.0,0,30.808746147096134,0.5,61
106485.43,7.666666666666667,0.06337772509583242,0.8184124796682315,40000.0,675.6140954413479,1.0,Harvester,KS,1111,4.0,1.0,34.888888888888886,0,67.49676684959215,0.14838419139664813,68
206233.45,10.5,0.2908798896755018,0.6998479656430867,96826.81,784.8530608571314,0.0,Tractor,IL,1111,1.0,0.0,42.25,1,34.685102004008606,0.47150968566748463,63
234790.68,5.5,0.22773886376732919,1.35,79769.79,618.6920418148552,1.0,Combine,IA,1152,3.0,0.0,6.25,0,77.25401351333699,0.2932308367406552,96
107248.87,6.0,0.04322459861986941,0.4602738063334466,179882.56,723.9511744363858,1.0,Harvester,ND,3331,3.0,1.0,14.0,1,39.3252669738735,0.18457406467212242,77
141391.51,7.0,0.19569432293571173,0.6580508127803566,75970.04,668.6200415348608,0.0,Harvester,NE,3331,0.0,0.0,18.0,1,29.090836267971873,0.387512650399768,68
128228.61,11.666666666666666,0.43898194759770626,0.9020659418078638,165378.54,630.5052908411299,0.0,Tillage,MO,3331,3.0,0.0,20.222222222222225,0,47.971444589084584,0.5,81
262916.25,9.333333333333334,0.0588117378713745,0.864593834810055,238947.41,693.9157590306723,0.0,Planter,IA,1113,2.0,1.0,10.888888888888888,1,34.73552572528265,0.2393406864208092,62
167849.16,5.5,0.1401760015075572,0.8272675148863686,78432.5,646.6381800600348,0.0,Sprayer,OK,3331,2.0,0.0,12.25,0,39.43590419439218,0.31130419311877283,70
118775.76,7.0,0.15582911762366441,0.48753408242712604,40000.0,648.6311522562863,0.0,Loader,IA,4238,3.0,1.0,0.0,0,57.73598291688589,0.29035715178989263,54
119462.16,6.666666666666667,0.0,0.8757928344407393,205270.05,673.632471337882,0.0,Loader,OH,1151,1.0,0.0,6.888888888888889,1,36.34880817875702,0.17730238364248596,76
220204.92,0.0,0.29486828426148093,0.9390836036247971,102748.63,746.8936162424872,0.0,Tractor,KS,1111,2.0,1.0,0.0,0,48.42479781613435,0.44801868862921224,69
85816.2,5.666666666666667,0.22729809965307743,0.7210650568994846,129384.82,748.590365443456,0.0,Planter,OH,1119,0.0,0.0,27.555555555555557,1,26.94708284029445,0.42340393397248854,74
274902.47,7.5,0.17044964576031912,0.8850439936646578,107110.74,711.4791827975735,0.0,Planter,IN,1152,0.0,0.0,20.25,1,29.281769514648033,0.36188610673102306,78
144543.66,5.333333333333333,0.22794551469188468,0.7328394883006062,113111.21,653.5254437149779,0.0,Combine,NE,3331,1.0,1.0,11.555555555555557,1,28.40587328902161,0.4211337681138414,66
257642.75,13.5,0.11014374590552599,1.216145315074231,228158.28,711.213636728271,0.0,Harvester,IA,4238,3.0,0.0,0.25,0,61.54432826975422,0.23705508936601755,67
295816.36,9.333333333333334,0.08118058837402552,1.0827189217201028,111405.23,757.1410543280875,0.0,Combine,NE,1111,2.0,0.0,24.222222222222225,0,49.87253171766751,0.2314355249386905,89
132899.28,7.666666666666667,0.35526032557570175,0.9817828754504367,107447.02,710.6824403292436,0.0,Sprayer,NE,1121,1.0,0.0,16.22222222222222,1,37.0347656920969,0.5,75
115219.01,16.0,0.06196594160952845,1.1687937992863637,40000.0,644.4295215611519,1.0,Harvester,OK,1121,6.0,0.0,0.0,0,100.0,0.08196594160952846,89
292117.07,4.0,0.14049859794647002,1.2390543553136402,212363.12,690.292765364491,0.0,Tractor,ND,1112,2.0,0.0,0.0,1,56.06942940674087,0.2783597391329883,76
94843.15,11.333333333333334,0.1732255816635535,0.7370819029902546,40000.0,712.2679757695491,0.0,Loader,IN,1113,2.0,0.0,24.222222222222225,0,52.09629446145323,0.319032992740647,80
147104.27,10.0,0.22909532739263203,0.8490003751430624,40000.0,544.894705803989,0.0,Tillage,IA,1111,2.0,0.0,16.0,0,55.90213709137322,0.3672910532098856,68
108349.94,9.0,0.1932478553705005,0.7331019145422011,119928.35,646.8177689984932,0.0,Harvester,ND,1151,1.0,0.0,0.0,1,30.88292594039342,0.3814820034897136,81
168021.03,5.5,0.13731308003624287,0.7242644059301213,40000.0,672.732351259006,0.0,Planter,KS,4238,2.0,0.0,2.25,0,48.86966583795475,0.28957374836033334,74
161015.86,8.333333333333334,0.08337722786829507,0.7769543561557761,108349.39,767.0259845958778,0.0,Planter,ND,1113,1.0,0.0,14.888888888888888,1,28.963699629175125,0.2754498286099448,73
186491.87,8.0,0.1730454285462055,0.8378574032890758,95927.94,749.3383471466357,1.0,Loader,ND,4238,2.0,1.0,0.0,0,41.08913196642977,0.31086716461334596,84
132447.03,13.0,0.22781697388524436,1.3088684108831332,138160.56,680.8189638440289,0.0,Harvester,IL,1119,2.0,0.0,8.666666666666666,0,57.56400179820203,0.3626889702888403,83
60663.24,8.5,0.15367670933325994,0.5705509959023116,73114.35,761.1430482652654,1.0,Loader,WI,1112,1.0,0.0,6.25,1,28.210712970832038,0.3172552833915958,67
132229.37,8.5,0.20591088739868374,1.1709307156414708,70930.9,651.5752171935651,0.0,Planter,KS,3331,1.0,0.0,0.25,0,55.58579986584305,0.34473928766699763,72
198048.83,9.333333333333334,0.06189399058221892,0.8369278050622472,75408.03,707.4324696648208,0.0,Sprayer,MN,1112,1.0,0.0,20.222222222222225,1,31.20853242709304,0.24947692572803282,70
98047.14,5.0,0.4053409050716417,0.9324169362036688,63015.89,585.6202025055122,0.0,Loader,NE,1121,2.0,0.0,0.0,1,52.544807153239525,0.5,65
217450.75,15.5,0.3325965249676657,1.0409106979250775,187214.29,817.8642177777753,0.0,Harvester,KS,1151,2.0,0.0,0.25,1,55.759576386398095,0.47107737219486945,78
232639.64,2.5,0.2590704287869989,1.0075828483429423,190580.15,730.0437688987449,0.0,Harvester,KS,1119,1.0,0.0,0.25,1,35.925620706676135,0.4372191873736466,78
61211.82,12.0,0.1273797649355683,0.8399411409675707,92273.93,609.1052402935625,1.0,Harvester,WI,1112,4.0,0.0,0.0,0,61.996767978924964,0.22338622897771834,70
243188.41,4.0,0.3728260148300653,0.7573093805445219,116311.34,746.5429460969551,0.0,Planter,KS,1151,0.0,0.0,0.0,1,22.53605768214825,0.5,65
93689.58,5.5,0.1594870231689494,0.7089960301160954,161696.02,594.9973767244209,1.0,Tillage,KS,1151,2.0,0.0,6.25,0,43.624740181247155,0.2922375428064551,76
109276.61,9.0,0.15427775428859875,0.9987071585653413,123914.9,730.5260092006029,0.0,Combine,MO,1121,1.0,0.0,6.0,1,41.99757941228967,0.3202825954640194,89
162982.48,10.5,0.18767234368415292,0.9399526670712859,134323.23,644.1647156727827,1.0,Tractor,IL,1151,4.0,0.0,30.25,0,59.908766936707615,0.28785480981073763,86
156380.43,9.5,0.3137273814907589,0.7489635126344593,176583.74,691.5482450623311,1.0,Harvester,NE,1119,1.0,0.0,30.25,1,40.23407075528012,0.4532592399801987,69
346645.92,12.0,0.0,1.1881079268559434,211506.01,804.5979034254818,0.0,Planter,MN,1151,3.0,0.0,0.0,1,70.13161683913825,0.10973676632172351,77
143347.26,12.0,0.08635658199328396,1.0436487283984976,175910.3,643.1018786950849,1.0,Combine,SD,3331,6.0,1.0,25.0,0,84.45460196154444,0.13744737807019508,67
66326.36,4.0,0.10170215576953495,0.8901058012439501,96492.53,675.5842677490454,0.0,Tractor,MO,1111,1.0,0.0,0.0,1,25.95924345891664,0.2997836688517017,77
71388.37,7.5,0.14466760531674067,0.9110492978258198,160276.09,746.3683578054653,0.0,Planter,ND,1121,3.0,1.0,12.25,0,49.26413870810877,0.2961393279005231,76
180073.8,7.333333333333333,0.22673714224781563,1.0416709284381984,40000.0,704.7856593772512,1.0,Sprayer,OH,1119,4.0,1.0,6.888888888888889,0,73.91267944766867,0.29891178335247837,87
67152.83,17.0,0.17424915720655484,0.703831413504476,59894.78,746.3754300394768,0.0,Tillage,NE,1112,2.0,0.0,0.0,1,51.876575550967004,0.32049600610462087,61
293186.32,13.0,0.3087135402323708,1.0294715948393576,190161.51,727.0143083290462,1.0,Loader,ND,1111,3.0,0.0,1.0,0,65.3609096569716,0.3979917209184276,94
106165.47,9.0,0.1373737530488987,0.6263200158162432,91701.41,802.2271377878495,1.0,Harvester,IA,1112,2.0,0.0,32.666666666666664,1,43.61183522082904,0.2701500826072406,70
171947.83,6.0,0.2304333436623421,1.1311164767177415,111187.46,665.9531548226398,0.0,Combine,MN,4238,1.0,0.0,0.0,0,37.62982258712012,0.4051736984881019,84
137861.2,8.0,0.30243289942823404,1.065869142289338,222284.05,600.6300975815788,0.0,Tractor,IA,1121,2.0,0.0,0.0,0,58.00223723557902,0.436428424957076,87
130196.32,11.5,0.10744129650526883,0.7016066285155618,197126.22,686.0584769619746,0.0,Tillage,IA,1121,3.0,1.0,20.25,0,42.27677430569219,0.2728877478938845,79
93493.63,7.5,0.13406842291800034,0.45,90730.43,633.9228520507907,0.0,Combine,IL,4238,3.0,1.0,6.25,1,45.62923046156289,0.2928099619948746,58
129775.93,11.333333333333334,0.25058454445373207,0.8785213035250319,108098.59,753.3720448158969,0.0,Harvester,IA,1151,1.0,0.0,6.222222222222221,0,35.28460005964711,0.43001534433443783,63
143141.18,6.0,0.22630386182740525,0.8622046391267886,131912.09,673.2322675353626,0.0,Loader,NE,1152,0.0,0.0,0.0,1,24.31133423158841,0.42768119336422844,72
184770.22,9.0,0.311594257507088,0.8354844689906402,98525.12,712.8883356500808,0.0,Harvester,MN,4238,0.0,0.0,4.666666666666667,1,22.595302513765198,0.5,65
171552.48,7.666666666666667,0.11714342885824604,0.7420500375799911,169390.79,755.535294695758,0.0,Loader,IN,1111,1.0,0.0,6.222222222222222,1,36.76229578560625,0.29361883728703353,63
181584.8,8.5,0.16144419472728033,1.064562646166396,41758.33,629.8444616055831,0.0,Tractor,OH,1111,3.0,0.0,0.25,0,69.15650479287825,0.2731311851415238,69
260406.45,12.0,0.16527867139408436,0.9753121166356064,122310.31,785.879210617833,0.0,Combine,IL,1111,3.0,1.0,4.666666666666667,1,49.90400706195185,0.31547065727018064,69
194353.3,0.0,0.1757530743895247,1.0295122385571698,79909.79,667.9450836658689,0.0,Loader,MN,1119,1.0,0.0,0.0,1,46.67936035635104,0.33239435367682263,65
57062.39,8.0,0.20062349502913662,0.7019160900798178,77041.25,663.6224958223321,0.0,Sprayer,IL,1152,0.0,0.0,24.666666666666668,1,27.801173623111474,0.39502114778291364,72
118022.05,10.666666666666666,0.10459109456260067,0.7036080105427681,104934.74,772.3661374847925,0.0,Sprayer,MN,1152,2.0,0.0,4.222222222222222,1,44.702407605648155,0.26518627935130434,66
147419.88,12.0,0.19002984627307182,0.7054616295938224,167634.77,740.2867269426265,0.0,Sprayer,ND,1111,1.0,0.0,2.0,1,31.41260167297918,0.3772046429271135,66
96484.72,4.5,0.07397617102043373,0.6991094609439472,139234.28,629.5181110595155,0.0,Combine,MN,1113,3.0,1.0,0.25,0,45.82353823865535,0.23232909454312303,63
81499.18,10.5,0.18966523014208955,1.1914950319213946,58085.89,753.4593371636712,1.0,Combine,IA,1151,5.0,1.0,30.25,0,85.38879017492788,0.23888764979223384,63
106248.53,15.0,0.21697909483905556,0.9828173086270808,67772.97,735.0004997790036,0.0,Tractor,SD,1112,2.0,0.0,0.0,0,51.06633536234306,0.36484642411436946,88
173071.53,12.5,0.27109709562138906,1.2336343935789555,40000.0,830.0,0.0,Loader,MO,1152,3.0,0.0,2.25,0,69.51448943142005,0.38206811675854896,74
183104.23,12.0,0.03678484395780726,0.946255607544557,143858.94,644.9314062870936,0.0,Tractor,NE,1119,4.0,0.0,0.0,0,65.86371726798134,0.1550574094218446,83
249313.46,7.0,0.21543929112069107,0.8040728309079679,111296.77,736.0612247098197,0.0,Sprayer,IL,3331,0.0,0.0,9.0,1,16.587657149695808,0.43226397682129947,73
86923.83,7.0,0.02842541889833572,0.8193136771803022,105492.9,675.9038515011927,1.0,Combine,NE,1121,2.0,0.0,0.0,1,42.06903751296139,0.16428734387241295,76
279914.54,16.0,0.211702572280002,1.2064724926566495,104083.39,729.5091378731961,0.0,Combine,ND,1152,2.0,0.0,0.0,1,58.24136500305603,0.3452198422738899,76
130295.28,12.0,0.2552071234618505,1.0001277238900161,127672.89,750.1007724051145,0.0,Planter,MN,1112,2.0,0.0,0.0,1,47.63035137483862,0.40994642071217324,67
165487.02,11.5,0.27399970187776,0.8254251963916446,72600.74,617.3712903646775,0.0,Harvester,MO,4238,3.0,1.0,30.25,0,50.860489435111916,0.42227872300753616,56
319961.58,9.0,0.20667239074324667,1.1567870081434855,40000.0,617.942868990204,0.0,Tillage,OH,3331,3.0,0.0,49.0,0,72.9566847542891,0.3107590212346685,81
91215.23,10.0,0.25523692044005797,0.5873047920472271,191949.53,664.8754510593735,1.0,Combine,OH,1111,1.0,0.0,1.0,1,26.82145415398136,0.42159401213209524,61
53001.69,13.0,0.2510671556260025,0.8423741939150644,98719.54,702.9563428851942,1.0,Loader,KS,3331,2.0,0.0,0.0,0,33.40507148117264,0.4042570126636572,61
130638.56,7.333333333333333,0.22587495071215702,0.8851656596342908,174909.02,658.7180822229277,1.0,Planter,IN,4238,1.0,0.0,28.222222222222225,1,31.70770250938653,0.3824595456933839,78
190953.72,12.0,0.06447078457209984,0.7480336753485064,159377.24,611.878337889536,1.0,Tractor,ND,1151,4.0,0.0,0.0,0,62.49358980519173,0.1594836049617164,64
297924.11,11.333333333333334,0.29407071672091206,1.1244731464788962,157797.81,611.8049959129396,0.0,Loader,NE,1112,3.0,0.0,2.8888888888888893,0,57.162266445999585,0.4297461838289129,63
188381.59,8.666666666666666,0.3364508027497215,0.6452770736989741,113666.7,692.564476353671,0.0,Tillage,IN,1119,0.0,0.0,17.555555555555554,1,24.673322289134582,0.5,53
94566.68,9.666666666666666,0.181256896449711,1.2188768240774888,121279.94,689.3694568086925,0.0,Harvester,OH,1152,1.0,0.0,28.222222222222225,0,44.05749005297635,0.3431419163437583,79
228330.42,9.0,0.13632279324301616,0.9765272704158141,188922.1,689.9040438418889,0.0,Planter,KS,1151,2.0,0.0,0.0,1,43.59914255827531,0.2991245081264655,68
193939.72,10.0,0.22528931475895736,0.6615490538609365,108761.95,681.7413629379778,1.0,Planter,OK,4238,1.0,0.0,14.0,1,32.038133592600616,0.38121304757375607,84
251240.13,4.0,0.08955028065840964,0.7780404601605768,138062.56,660.6636679597665,0.0,Planter,MO,1112,1.0,0.0,0.0,1,37.25365332839125,0.26504297400162713,65
229816.95,3.0,0.1881914906461783,0.8360579010845286,40000.0,626.1279387402573,0.0,Tractor,OH,4238,2.0,0.0,0.0,0,55.596530921467505,0.32699842880324326,60
151240.3,8.666666666666666,0.14346871975410758,0.6040843218965127,153569.97,656.2253373560598,0.0,Tillage,OH,1121,1.0,0.0,5.5555555555555545,1,23.537800654375644,0.34639311844535625,56
283522.15,17.0,0.2773145326065382,0.9812139720507046,110401.61,614.2753949482742,1.0,Loader,OK,1152,4.0,0.0,0.0,0,66.51858287900274,0.36427736684853274,80
231995.31,10.0,0.16961908739102755,0.7223002136389676,156858.15,693.1575539290986,0.0,Sprayer,OH,4238,0.0,0.0,0.0,1,22.806379797743592,0.3740063277955403,69
49032.27,6.0,0.13899846188464388,0.8151484989835425,144262.93,732.9246499335538,1.0,Combine,MN,3331,3.0,1.0,0.0,0,49.82758712975617,0.2593432876251315,80
252483.34,1.0,0.2981956448287807,1.0867133945477212,189780.01,715.2137692942042,0.0,Tillage,NE,1121,1.0,0.0,0.0,1,44.99931026996724,0.45819702428884623,72
116948.83,3.0,0.1706279989081461,0.5719348312485173,210679.28,678.2411725982524,0.0,Combine,MO,1111,1.0,1.0,6.0,1,29.134149831735545,0.36235969924467504,65
58957.33,8.666666666666666,0.2095097317023529,0.6561554933428246,210009.99,701.1194873343441,0.0,Combine,SD,3331,0.0,0.0,27.555555555555557,1,19.03769774218253,0.42143433621798787,57
274696.9,17.0,0.24018182585423345,0.9134895118573939,48447.73,725.4759179123283,1.0,Harvester,OH,1113,5.0,1.0,0.0,0,74.0364790696177,0.312108867714998,68
188850.79,6.5,0.07553303339492036,0.8539327757220639,138645.64,591.7300373385299,1.0,Combine,IN,1119,3.0,0.0,6.25,0,58.598627716236514,0.17833577796244734,85
180488.16,3.5,0.3149691671491395,1.040615527791318,193466.91,683.092018958121,1.0,Loader,MN,1119,2.0,0.0,6.25,1,43.04895175404349,0.44887126364105245,77
201616.8,2.0,0.14405879196743693,0.8650785357733204,195050.25,716.391147029622,0.0,Tillage,MN,1119,2.0,1.0,4.0,0,40.00086489103627,0.3140570621853644,61
273384.91,10.0,0.11650824032899826,0.9051863761670405,58364.73,638.2878335090855,1.0,Combine,OK,1152,5.0,0.0,0.0,0,78.70432995774057,0.17909958041351712,77
305702.46,17.0,0.197444638167687,1.0589830842623773,191328.42,707.0177061867959,0.0,Tractor,MO,3331,2.0,0.0,0.0,0,49.99150169344219,0.34746163478080266,61
239125.85,7.0,0.23930687600262965,0.7585437868138446,114530.4,699.9191260715452,0.0,Harvester,WI,1119,0.0,0.0,0.0,1,24.643938061344397,0.44001899987994086,75
236486.27,5.0,0.34990478624058585,0.859495049250445,130435.76,704.876696236061,0.0,Sprayer,IL,1121,0.0,0.0,0.0,1,21.761713286500896,0.5,93
133601.89,5.666666666666667,0.3367469706909328,0.7377986866413304,40000.0,711.1466383331565,0.0,Combine,MN,1121,1.0,0.0,24.222222222222218,1,39.126894095807884,0.5,66
169133.55,7.0,0.18537914274895276,0.5687671935863947,132622.74,743.5035798789658,1.0,Combine,WI,1112,2.0,1.0,0.0,1,30.631749519328686,0.34411564371029546,83
289282.97,11.5,0.29196056547022264,1.091355882215947,84663.04,777.7312622338566,0.0,Tillage,OK,1121,2.0,0.0,6.25,1,39.26199973056082,0.463436566009101,64
73016.33,11.666666666666666,0.2772824038652571,0.8332694743577606,163462.44,635.9949584727058,0.0,Planter,IN,1112,3.0,1.0,10.888888888888888,0,50.99011864273086,0.42530216657979536,67
264973.61,9.5,0.06794324326622538,0.9837150440818286,83022.4,695.7674796268037,1.0,Harvester,OK,1119,3.0,0.0,2.25,0,57.93250836116719,0.17207822654389102,75
128749.06,6.333333333333333,0.2231875705674249,0.7253273566810171,68138.1,738.3147665719,0.0,Planter,MN,1121,0.0,0.0,20.222222222222225,1,26.139758474449824,0.42090805361852524,68
79461.01,6.0,0.042808307638792786,0.7237251824846597,130321.33,685.4103169225374,0.0,Loader,IN,1113,1.0,0.0,12.666666666666666,1,31.243464909367127,0.23032137782005851,60
109960.38,17.0,0.173791062911868,1.0668380722037396,51170.53,678.5505439210177,1.0,Planter,MN,1111,4.0,0.0,0.0,0,80.86847684871213,0.23205410921444372,75
178564.14,9.0,0.18995234378447215,0.6086977791943395,120266.02,788.9448777264612,0.0,Sprayer,IN,3331,0.0,0.0,49.0,1,20.912028268905598,0.39812828724666094,63
143061.73,11.333333333333334,0.1072444390988445,1.08100789911617,58909.08,706.7545968710089,0.0,Tillage,NE,1152,4.0,0.0,10.888888888888888,0,69.01255275805447,0.21921933358273557,55
168927.23,13.0,0.053659503351015964,0.5221823506717578,74009.68,602.3863501795921,0.0,Combine,IL,3331,3.0,0.0,14.0,0,60.30830267990107,0.18304289799121382,67
165292.49,7.333333333333333,0.18664089588552374,0.6155004931504569,101441.62,625.4933129593755,1.0,Sprayer,NE,1119,2.0,0.0,32.888888888888886,0,32.907344193017565,0.34082620749948855,74
234946.08,11.0,0.08168395292136997,1.069231635731404,118891.31,757.2525418115273,0.0,Sprayer,IL,4238,3.0,0.0,0.0,0,66.90166108328594,0.1978806307547981,58
137652.35,0.0,0.20632882581553258,0.7668865998345642,139594.54,644.6741425404798,0.0,Combine,ND,1121,1.0,0.0,0.0,1,31.831378495906797,0.392666068823719,70
277930.33,4.0,0.2375698135193498,1.2427731454808992,154239.77,682.1052754335891,0.0,Sprayer,SD,1112,1.0,0.0,0.0,0,51.617848208007445,0.38433411710333487,78
145388.91,1.5,0.23121108374571184,1.1419411113506166,78475.22,698.7403407209649,0.0,Harvester,OH,3331,1.0,0.0,0.25,1,40.759347351670236,0.39969238904237137,74
122486.23,2.0,0.06909399263036353,0.7603044122521685,156151.87,727.3644798101476,0.0,Tractor,NE,1121,1.0,0.0,0.0,1,33.74550277445546,0.2516029870814526,70
141238.21,8.0,0.10208723562325259,0.45,175244.61,745.1648295247899,1.0,Harvester,OK,1152,3.0,1.0,0.0,1,48.72413660105332,0.22463896242114598,73
272777.13,11.0,0.25610598201777557,0.8601182779646115,91181.18,644.2321953914335,1.0,Planter,IA,1111,3.0,0.0,25.0,0,46.056603535724264,0.383992774946327,82
186418.87,4.666666666666667,0.22715436764407956,1.213431473611255,132433.14,712.4178380481899,0.0,Sprayer,MO,1113,2.0,1.0,16.88888888888889,0,59.34627442611575,0.3584618187918481,58
78477.81,9.0,0.0957568270339646,1.1016255182840824,192556.77,715.9622045698629,1.0,Harvester,IN,1151,3.0,0.0,64.0,0,59.27145223927237,0.19721392255541983,77
89918.5,11.0,0.23749731927994638,0.7420657983605289,163280.96,657.6619779789646,0.0,Planter,IL,1113,1.0,0.0,0.0,1,36.70586076751305,0.41408559774492026,52
65623.14,6.333333333333333,0.2266145069346258,1.0081528308418128,138969.07,678.211058726158,0.0,Tillage,SD,1119,1.0,0.0,24.888888888888886,1,35.021667948266135,0.40657117103809354,68
300843.49,10.0,0.15815657372682995,0.9464295716811809,70745.35,630.3660345327099,0.0,Loader,WI,1113,2.0,0.0,0.0,0,50.14757204582448,0.307861429635181,71
139164.41,10.666666666666666,0.1519012405903133,0.8456704219945415,99727.03,827.9248632028813,1.0,Tillage,IA,1121,3.0,1.0,57.55555555555555,1,40.20824472720411,0.2914847511359051,69
175244.02,7.333333333333333,0.2288965262194218,0.9796372908947971,118421.09,606.0372346649406,0.0,Sprayer,MN,1113,2.0,0.0,17.555555555555557,1,51.837196668993755,0.3752221328814343,56
146111.49,9.333333333333334,0.3292413651588491,0.9131464551240832,40970.84,639.8893600210923,0.0,Loader,OH,1121,3.0,0.0,43.555555555555564,0,50.124109385977604,0.4789931463868939,79
207750.12,10.0,0.15061840237142837,0.6736658369688396,130979.49,584.8501662136672,0.0,Tractor,OK,3331,1.0,0.0,26.0,1,30.12306193540743,0.34037227850061347,52
151979.59,9.5,0.22160295793412282,0.779988137270157,88437.58,639.7030901425513,0.0,Tractor,KS,1151,1.0,0.0,6.25,1,25.726528926352504,0.42014990008141784,67
103179.35,3.0,0.2841247532584628,0.8439616942679502,116430.39,636.1333208203478,1.0,Loader,IL,3331,3.0,1.0,9.0,0,51.10193182269644,0.40192088961306993,82
270764.04,7.0,0.2760250215772795,0.8994791682934958,156023.98,751.2122626330745,0.0,Tractor,NE,3331,0.0,0.0,0.0,1,20.206363877700035,0.4856122938218794,79
224802.5,10.333333333333334,0.06945700813367085,0.9423534628364203,105472.33,679.8642800511055,0.0,Combine,IL,1111,3.0,0.0,54.888888888888886,0,47.68370728804236,0.22408959355758612,70
280276.4,17.0,0.3241397452690472,0.9046058565988983,74768.98,697.9841729218357,0.0,Planter,MN,1121,2.0,0.0,0.0,0,51.50441138699128,0.4711309224950646,81
